"c_pair","RCCA1"
"c_293_353",0
"c_294_353",0
"c_295_353",0
"c_296_353",0
"c_297_353",0
"c_298_353",0
"c_299_353",0
"c_300_353",0
"c_301_353",0
"c_302_353",0
"c_303_353",0
"c_304_353",0
"c_305_353",0
"c_306_353",0
"c_307_353",0
"c_308_353",0
"c_309_353",0
"c_310_353",0
"c_311_353",0
"c_312_353",0
"c_313_353",0
"c_314_353",0
"c_315_353",0
"c_316_353",0
"c_317_353",0
"c_318_353",0
"c_319_353",0
"c_320_353",0
"c_321_353",-0.0239945715070902
"c_322_353",0
"c_323_353",0
"c_324_353",0
"c_325_353",0
"c_326_353",0
"c_327_353",0
"c_328_353",0
"c_329_353",0
"c_330_353",0
"c_331_353",-0.0158234810330678
"c_332_353",0
"c_333_353",0
"c_334_353",0
"c_335_353",0
"c_336_353",0
"c_337_353",0
"c_338_353",0
"c_339_353",0
"c_340_353",0
"c_341_353",0
"c_342_353",0
"c_343_353",0
"c_344_353",0
"c_345_353",0
"c_346_353",0
"c_347_353",0
"c_348_353",0
"c_349_353",0
"c_350_353",0
"c_351_353",0
"c_352_353",0
"c_1_354",0
"c_2_354",0
"c_3_354",0
"c_4_354",0
"c_5_354",0
"c_6_354",0
"c_7_354",0
"c_8_354",0
"c_9_354",0
"c_10_354",0
"c_11_354",0
"c_12_354",0
"c_13_354",0
"c_14_354",0
"c_15_354",0
"c_16_354",0
"c_17_354",0
"c_18_354",0
"c_19_354",0
"c_20_354",0
"c_21_354",0
"c_22_354",0
"c_23_354",0
"c_24_354",0
"c_25_354",0
"c_26_354",0
"c_27_354",0
"c_28_354",0
"c_29_354",0
"c_30_354",0
"c_31_354",0
"c_32_354",0
"c_33_354",0
"c_34_354",0
"c_35_354",0
"c_36_354",0
"c_37_354",0
"c_38_354",0
"c_39_354",0
"c_40_354",0
"c_41_354",0
"c_42_354",0
"c_43_354",0
"c_44_354",0
"c_45_354",0
"c_46_354",0
"c_47_354",0
"c_48_354",0
"c_49_354",0
"c_50_354",0
"c_51_354",0
"c_52_354",0
"c_53_354",0
"c_54_354",0
"c_55_354",0
"c_56_354",0
"c_57_354",0
"c_58_354",0
"c_59_354",0
"c_60_354",0
"c_61_354",0
"c_62_354",0
"c_63_354",0
"c_64_354",0
"c_65_354",0
"c_66_354",0
"c_67_354",0
"c_68_354",0
"c_69_354",0
"c_70_354",0
"c_71_354",0
"c_72_354",0
"c_73_354",0
"c_74_354",0
"c_75_354",0
"c_76_354",0
"c_77_354",0
"c_78_354",0
"c_79_354",0
"c_80_354",0
"c_81_354",0
"c_82_354",0
"c_83_354",0
"c_84_354",0
"c_85_354",0
"c_86_354",0
"c_87_354",0
"c_88_354",0
"c_89_354",0
"c_90_354",0
"c_91_354",0
"c_92_354",0
"c_93_354",0
"c_94_354",0
"c_95_354",0
"c_96_354",0
"c_97_354",0
"c_98_354",0
"c_99_354",0
"c_100_354",0
"c_101_354",0
"c_102_354",0
"c_103_354",0
"c_104_354",0
"c_105_354",0
"c_106_354",0
"c_107_354",0
"c_108_354",0
"c_109_354",0
"c_110_354",0
"c_111_354",0
"c_112_354",0
"c_113_354",0
"c_114_354",0
"c_115_354",0
"c_116_354",0
"c_117_354",0
"c_118_354",0
"c_119_354",0
"c_120_354",0
"c_121_354",0
"c_122_354",0
"c_123_354",0
"c_124_354",0
"c_125_354",0
"c_126_354",0
"c_127_354",0
"c_128_354",0
"c_129_354",0
"c_130_354",0
"c_131_354",0
"c_132_354",0
"c_133_354",0
"c_134_354",0
"c_135_354",0
"c_136_354",0
"c_137_354",0
"c_138_354",0
"c_139_354",0
"c_140_354",0
"c_141_354",0
"c_142_354",0
"c_143_354",0
"c_144_354",0
"c_145_354",0
"c_146_354",0
"c_147_354",0
"c_148_354",0
"c_149_354",0
"c_150_354",0
"c_151_354",0
"c_152_354",0
"c_153_354",0
"c_154_354",0
"c_155_354",0
"c_156_354",0
"c_157_354",0
"c_158_354",0
"c_159_354",0
"c_160_354",0
"c_161_354",0
"c_162_354",0
"c_163_354",0
"c_164_354",0
"c_165_354",0
"c_166_354",0
"c_167_354",0
"c_168_354",0
"c_169_354",0
"c_170_354",0
"c_171_354",0
"c_172_354",0
"c_173_354",0
"c_174_354",0
"c_175_354",0
"c_176_354",0
"c_177_354",0
"c_178_354",0
"c_179_354",0
"c_180_354",0
"c_181_354",0
"c_182_354",0
"c_183_354",0
"c_184_354",0
"c_185_354",0
"c_186_354",0
"c_187_354",0
"c_188_354",0
"c_189_354",0
"c_190_354",0
"c_191_354",0
"c_192_354",0
"c_193_354",0
"c_194_354",0
"c_195_354",0
"c_196_354",0
"c_197_354",0
"c_198_354",0
"c_199_354",0
"c_200_354",0
"c_201_354",0
"c_202_354",0
"c_203_354",0
"c_204_354",0
"c_205_354",0
"c_206_354",0
"c_207_354",0
"c_208_354",0
"c_209_354",0
"c_210_354",0
"c_211_354",0
"c_212_354",0
"c_213_354",0
"c_214_354",0
"c_215_354",0
"c_216_354",0
"c_217_354",0
"c_218_354",0
"c_219_354",0
"c_220_354",0
"c_221_354",0
"c_222_354",0
"c_223_354",0
"c_224_354",0
"c_225_354",0
"c_226_354",0
"c_227_354",0
"c_228_354",0
"c_229_354",0
"c_230_354",0
"c_231_354",0
"c_232_354",0
"c_233_354",0
"c_234_354",0
"c_235_354",0
"c_236_354",0
"c_237_354",0
"c_238_354",0
"c_239_354",0
"c_240_354",0
"c_241_354",0
"c_242_354",0
"c_243_354",0
"c_244_354",0
"c_245_354",0
"c_246_354",0
"c_247_354",0
"c_248_354",0
"c_249_354",0
"c_250_354",0
"c_251_354",0
"c_252_354",0
"c_253_354",0
"c_254_354",0
"c_255_354",0
"c_256_354",0
"c_257_354",0
"c_258_354",0
"c_259_354",0
"c_260_354",0
"c_261_354",0
"c_262_354",0
"c_263_354",0
"c_264_354",0
"c_265_354",0
"c_266_354",0
"c_267_354",0
"c_268_354",0
"c_269_354",0
"c_270_354",0
"c_271_354",0
"c_272_354",0
"c_273_354",0
"c_274_354",0
"c_275_354",0
"c_276_354",0
"c_277_354",0
"c_278_354",0
"c_279_354",0
"c_280_354",0
"c_281_354",0
"c_282_354",0
"c_283_354",0
"c_284_354",0
"c_285_354",0
"c_286_354",0
"c_287_354",0
"c_288_354",0
"c_289_354",0
"c_290_354",0
"c_291_354",0
"c_292_354",0
"c_293_354",0
"c_294_354",0
"c_295_354",0
"c_296_354",0
"c_297_354",0
"c_298_354",0
"c_299_354",0
"c_300_354",0
"c_301_354",0
"c_302_354",0
"c_303_354",0
"c_304_354",0
"c_305_354",0
"c_306_354",0
"c_307_354",0
"c_308_354",0
"c_309_354",0
"c_310_354",0
"c_311_354",0
"c_312_354",0
"c_313_354",0
"c_314_354",0
"c_315_354",0
"c_316_354",0
"c_317_354",0
"c_318_354",0
"c_319_354",0
"c_320_354",0
"c_321_354",0
"c_322_354",0
"c_323_354",0
"c_324_354",0
"c_325_354",0
"c_326_354",0
"c_327_354",0
"c_328_354",0
"c_329_354",0
"c_330_354",0
"c_331_354",0
"c_332_354",0
"c_333_354",0
"c_334_354",0
"c_335_354",0
"c_336_354",0
"c_337_354",0
"c_338_354",0
"c_339_354",0
"c_340_354",0
"c_341_354",0
"c_342_354",0
"c_343_354",0
"c_344_354",0
"c_345_354",0
"c_346_354",0
"c_347_354",0
"c_348_354",0
"c_349_354",0
"c_350_354",0
"c_351_354",0
"c_352_354",0
"c_353_354",0
"c_1_355",0
"c_2_355",0
"c_3_355",0
"c_4_355",0
"c_5_355",0
"c_6_355",0
"c_7_355",0
"c_8_355",0
"c_9_355",0
"c_10_355",0
"c_11_355",0
"c_12_355",0
"c_13_355",0
"c_14_355",0
"c_15_355",0
"c_16_355",0
"c_17_355",0
"c_18_355",0
"c_19_355",0
"c_20_355",0
"c_21_355",0
"c_22_355",0
"c_23_355",0
"c_24_355",0
"c_25_355",0
"c_26_355",0
"c_27_355",0
"c_28_355",0
"c_29_355",0
"c_30_355",0
"c_31_355",0
"c_32_355",0
"c_33_355",0
"c_34_355",0
"c_35_355",0
"c_36_355",0
"c_37_355",0
"c_38_355",0
"c_39_355",0
"c_40_355",0
"c_41_355",0
"c_42_355",0
"c_43_355",0
"c_44_355",0
"c_45_355",-0.000555094826027091
"c_46_355",0
"c_47_355",0
"c_48_355",0
"c_49_355",0
"c_50_355",0
"c_51_355",0
"c_52_355",0
"c_53_355",0
"c_54_355",0
"c_55_355",0
"c_56_355",0
"c_57_355",0
"c_58_355",0
"c_59_355",0
"c_60_355",0
"c_61_355",0
"c_62_355",0
"c_63_355",0
"c_64_355",0
"c_65_355",0
"c_66_355",0
"c_67_355",0
"c_68_355",0
"c_69_355",0
"c_70_355",0
"c_71_355",0
"c_72_355",0
"c_73_355",0
"c_74_355",0
"c_75_355",0
"c_76_355",0
"c_77_355",0
"c_78_355",0
"c_79_355",0
"c_80_355",0
"c_81_355",-0.024464862141515
"c_82_355",0
"c_83_355",0
"c_84_355",0
"c_85_355",0
"c_86_355",0
"c_87_355",0
"c_88_355",0
"c_89_355",0
"c_90_355",0
"c_91_355",0
"c_92_355",0
"c_93_355",0
"c_94_355",0
"c_95_355",0
"c_96_355",0
"c_97_355",0
"c_98_355",0
"c_99_355",0
"c_100_355",0
"c_101_355",0
"c_102_355",0
"c_103_355",0
"c_104_355",0
"c_105_355",0
"c_106_355",0
"c_107_355",0
"c_108_355",0
"c_109_355",0
"c_110_355",0
"c_111_355",0
"c_112_355",0
"c_113_355",0
"c_114_355",0
"c_115_355",0
"c_116_355",0
"c_117_355",0
"c_118_355",0
"c_119_355",0
"c_120_355",0
"c_121_355",0
"c_122_355",0
"c_123_355",0
"c_124_355",0
"c_125_355",0
"c_126_355",0
"c_127_355",0
"c_128_355",0
"c_129_355",0
"c_130_355",-0.0344642754831514
"c_131_355",0
"c_132_355",0
"c_133_355",0
"c_134_355",0
"c_135_355",0
"c_136_355",0
"c_137_355",0
"c_138_355",0
"c_139_355",0
"c_140_355",0
"c_141_355",0
"c_142_355",0
"c_143_355",0
"c_144_355",0
"c_145_355",0
"c_146_355",0
"c_147_355",0
"c_148_355",0
"c_149_355",0
"c_150_355",0
"c_151_355",0
"c_152_355",0
"c_153_355",0
"c_154_355",0
"c_155_355",0
"c_156_355",0
"c_157_355",0
"c_158_355",0
"c_159_355",0
"c_160_355",0
"c_161_355",0
"c_162_355",0
"c_163_355",0
"c_164_355",0
"c_165_355",0
"c_166_355",0
"c_167_355",0
"c_168_355",0
"c_169_355",0
"c_170_355",0
"c_171_355",0
"c_172_355",0
"c_173_355",0
"c_174_355",0
"c_175_355",0
"c_176_355",0
"c_177_355",0
"c_178_355",0
"c_179_355",0
"c_180_355",0
"c_181_355",0
"c_182_355",0
"c_183_355",0
"c_184_355",0
"c_185_355",0
"c_186_355",0
"c_187_355",0
"c_188_355",0
"c_189_355",0
"c_190_355",0
"c_191_355",0
"c_192_355",0
"c_193_355",0
"c_194_355",0
"c_195_355",0
"c_196_355",0
"c_197_355",0
"c_198_355",0
"c_199_355",0
"c_200_355",0
"c_201_355",0
"c_202_355",0
"c_203_355",0
"c_204_355",0
"c_205_355",0
"c_206_355",0
"c_207_355",0
"c_208_355",0
"c_209_355",0
"c_210_355",0
"c_211_355",0
"c_212_355",0
"c_213_355",0
"c_214_355",0
"c_215_355",0
"c_216_355",0
"c_217_355",0
"c_218_355",0
"c_219_355",0
"c_220_355",0
"c_221_355",0
"c_222_355",0
"c_223_355",0
"c_224_355",0
"c_225_355",0
"c_226_355",0
"c_227_355",0
"c_228_355",0
"c_229_355",0
"c_230_355",0
"c_231_355",0
"c_232_355",0
"c_233_355",0
"c_234_355",0
"c_235_355",0
"c_236_355",0
"c_237_355",0
"c_238_355",0
"c_239_355",0
"c_240_355",0
"c_241_355",0
"c_242_355",0
"c_243_355",0
"c_244_355",0
"c_245_355",0
"c_246_355",0
"c_247_355",0
"c_248_355",0
"c_249_355",0
"c_250_355",0
"c_251_355",0
"c_252_355",0
"c_253_355",0
"c_254_355",0
"c_255_355",0
"c_256_355",0
"c_257_355",0
"c_258_355",0
"c_259_355",0
"c_260_355",0
"c_261_355",-0.0134262545378832
"c_262_355",0
"c_263_355",0
"c_264_355",0
"c_265_355",0
"c_266_355",0
"c_267_355",0
"c_268_355",0
"c_269_355",0
"c_270_355",0
"c_271_355",0
"c_272_355",0
"c_273_355",0
"c_274_355",0
"c_275_355",0
"c_276_355",0
"c_277_355",0
"c_278_355",0
"c_279_355",0
"c_280_355",0
"c_281_355",0
"c_282_355",0
"c_283_355",0
"c_284_355",0
"c_285_355",0
"c_286_355",0
"c_287_355",0
"c_288_355",0
"c_289_355",0
"c_290_355",0
"c_291_355",0
"c_292_355",0
"c_293_355",0
"c_294_355",0
"c_295_355",0
"c_296_355",0
"c_297_355",0
"c_298_355",0
"c_299_355",0
"c_300_355",0
"c_301_355",0
"c_302_355",0
"c_303_355",0
"c_304_355",0
"c_305_355",0
"c_306_355",0
"c_307_355",-0.0575423984964516
"c_308_355",0
"c_309_355",0
"c_310_355",0
"c_311_355",0
"c_312_355",0
"c_313_355",0
"c_314_355",0
"c_315_355",0
"c_316_355",0
"c_317_355",0
"c_318_355",0
"c_319_355",0
"c_320_355",0
"c_321_355",0
"c_322_355",0
"c_323_355",0
"c_324_355",0
"c_325_355",0
"c_326_355",0
"c_327_355",0
"c_328_355",0
"c_329_355",0
"c_330_355",0
"c_331_355",0
"c_332_355",0
"c_333_355",0
"c_334_355",0
"c_335_355",0
"c_336_355",0
"c_337_355",0
"c_338_355",0
"c_339_355",0
"c_340_355",0
"c_341_355",0
"c_342_355",0
"c_343_355",0
"c_344_355",0
"c_345_355",0
"c_346_355",0
"c_347_355",0
"c_348_355",0
"c_349_355",0
"c_350_355",0
"c_351_355",0
"c_352_355",0
"c_353_355",0
"c_354_355",0
"c_1_356",0
"c_2_356",0
"c_3_356",0
"c_4_356",0
"c_5_356",0
"c_6_356",0
"c_7_356",0
"c_8_356",0
"c_9_356",0
"c_10_356",0
"c_11_356",0
"c_12_356",0
"c_13_356",0
"c_14_356",0
"c_15_356",0
"c_16_356",0
"c_17_356",0
"c_18_356",0
"c_19_356",0
"c_20_356",0
"c_21_356",0
"c_22_356",0
"c_23_356",0
"c_24_356",0
"c_25_356",0
"c_26_356",0
"c_27_356",0
"c_28_356",0
"c_29_356",0
"c_30_356",0
"c_31_356",0
"c_32_356",0
"c_33_356",0
"c_34_356",0
"c_35_356",0
"c_36_356",0
"c_37_356",0
"c_38_356",0
"c_39_356",0
"c_40_356",0
"c_41_356",0
"c_42_356",0
"c_43_356",0
"c_44_356",0
"c_45_356",-0.0504257125452686
"c_46_356",0
"c_47_356",0
"c_48_356",0
"c_49_356",0
"c_50_356",0
"c_51_356",0
"c_52_356",0
"c_53_356",0
"c_54_356",0
"c_55_356",0
"c_56_356",0
"c_57_356",0
"c_58_356",0
"c_59_356",0
"c_60_356",0
"c_61_356",0
"c_62_356",0
"c_63_356",0
"c_64_356",0
"c_65_356",0
"c_66_356",0
"c_67_356",0
"c_68_356",0
"c_69_356",0
"c_70_356",0
"c_71_356",0
"c_72_356",0
"c_73_356",0
"c_74_356",0
"c_75_356",0
"c_76_356",0
"c_77_356",0
"c_78_356",0
"c_79_356",0
"c_80_356",0
"c_81_356",0
"c_82_356",0
"c_83_356",0
"c_84_356",0
"c_85_356",0
"c_86_356",0
"c_87_356",0
"c_88_356",0
"c_89_356",0
"c_90_356",0
"c_91_356",0
"c_92_356",0
"c_93_356",0
"c_94_356",0
"c_95_356",0
"c_96_356",0
"c_97_356",0
"c_98_356",0
"c_99_356",0
"c_100_356",0
"c_101_356",0
"c_102_356",0
"c_103_356",0
"c_104_356",0
"c_105_356",0
"c_106_356",0
"c_107_356",0
"c_108_356",0
"c_109_356",0
"c_110_356",0
"c_111_356",0
"c_112_356",0
"c_113_356",0
"c_114_356",0
"c_115_356",0
"c_116_356",0
"c_117_356",0
"c_118_356",0
"c_119_356",0
"c_120_356",0
"c_121_356",0
"c_122_356",0
"c_123_356",0
"c_124_356",0
"c_125_356",0
"c_126_356",0
"c_127_356",0
"c_128_356",0
"c_129_356",0
"c_130_356",0
"c_131_356",0
"c_132_356",0
"c_133_356",0
"c_134_356",0
"c_135_356",0
"c_136_356",0
"c_137_356",0
"c_138_356",0
"c_139_356",0
"c_140_356",0
"c_141_356",0
"c_142_356",0
"c_143_356",0
"c_144_356",0
"c_145_356",0
"c_146_356",0
"c_147_356",0
"c_148_356",0
"c_149_356",0
"c_150_356",0
"c_151_356",0
"c_152_356",0
"c_153_356",0
"c_154_356",0
"c_155_356",0
"c_156_356",0
"c_157_356",0
"c_158_356",0
"c_159_356",0
"c_160_356",0
"c_161_356",0
"c_162_356",0
"c_163_356",0
"c_164_356",0
"c_165_356",0
"c_166_356",0
"c_167_356",0
"c_168_356",0
"c_169_356",0
"c_170_356",0
"c_171_356",0
"c_172_356",0
"c_173_356",0
"c_174_356",0
"c_175_356",0
"c_176_356",0
"c_177_356",0
"c_178_356",0
"c_179_356",0
"c_180_356",0
"c_181_356",0
"c_182_356",0
"c_183_356",0
"c_184_356",0
"c_185_356",0
"c_186_356",0
"c_187_356",0
"c_188_356",0
"c_189_356",0
"c_190_356",0
"c_191_356",0
"c_192_356",0
"c_193_356",0
"c_194_356",0
"c_195_356",0
"c_196_356",0
"c_197_356",0
"c_198_356",0
"c_199_356",0
"c_200_356",0
"c_201_356",0
"c_202_356",0
"c_203_356",0
"c_204_356",0
"c_205_356",0
"c_206_356",0
"c_207_356",0
"c_208_356",0
"c_209_356",0
"c_210_356",0
"c_211_356",0
"c_212_356",0
"c_213_356",0
"c_214_356",0
"c_215_356",0
"c_216_356",0
"c_217_356",0
"c_218_356",0
"c_219_356",0
"c_220_356",0
"c_221_356",0
"c_222_356",0
"c_223_356",0
"c_224_356",0
"c_225_356",0
"c_226_356",0
"c_227_356",0
"c_228_356",0
"c_229_356",0
"c_230_356",0
"c_231_356",0
"c_232_356",0
"c_233_356",0
"c_234_356",0
"c_235_356",0
"c_236_356",0
"c_237_356",0
"c_238_356",0
"c_239_356",0
"c_240_356",0
"c_241_356",0
"c_242_356",0
"c_243_356",0
"c_244_356",0
"c_245_356",0
"c_246_356",0
"c_247_356",0
"c_248_356",0
"c_249_356",0
"c_250_356",0
"c_251_356",0
"c_252_356",0
"c_253_356",0
"c_254_356",0
"c_255_356",0
"c_256_356",0
"c_257_356",0
"c_258_356",0
"c_259_356",0
"c_260_356",0
"c_261_356",0
"c_262_356",0
"c_263_356",0
"c_264_356",0
"c_265_356",0
"c_266_356",0
"c_267_356",0
"c_268_356",0
"c_269_356",0
"c_270_356",0
"c_271_356",0
"c_272_356",0
"c_273_356",0
"c_274_356",0
"c_275_356",0
"c_276_356",0
"c_277_356",0
"c_278_356",0
"c_279_356",0
"c_280_356",0
"c_281_356",0
"c_282_356",0
"c_283_356",0
"c_284_356",0
"c_285_356",0
"c_286_356",0
"c_287_356",0
"c_288_356",0
"c_289_356",0
"c_290_356",0
"c_291_356",0
"c_292_356",0
"c_293_356",0
"c_294_356",0
"c_295_356",0
"c_296_356",0
"c_297_356",0
"c_298_356",0
"c_299_356",0
"c_300_356",0
"c_301_356",0
"c_302_356",0
"c_303_356",0
"c_304_356",0
"c_305_356",0
"c_306_356",0
"c_307_356",0
"c_308_356",0
"c_309_356",0
"c_310_356",0
"c_311_356",0
"c_312_356",0
"c_313_356",0
"c_314_356",0
"c_315_356",0
"c_316_356",0
"c_317_356",0
"c_318_356",0
"c_319_356",0
"c_320_356",0
"c_321_356",0
"c_322_356",0
"c_323_356",0
"c_324_356",0
"c_325_356",0
"c_326_356",0
"c_327_356",0
"c_328_356",0
"c_329_356",0
"c_330_356",0
"c_331_356",0
"c_332_356",0
"c_333_356",0
"c_334_356",0
"c_335_356",0
"c_336_356",0
"c_337_356",0
"c_338_356",0
"c_339_356",0
"c_340_356",0
"c_341_356",0
"c_342_356",0
"c_343_356",0
"c_344_356",0
"c_345_356",0
"c_346_356",0
"c_347_356",0
"c_348_356",0
"c_349_356",0
"c_350_356",0
"c_351_356",0
"c_352_356",0
"c_353_356",0
"c_354_356",0
"c_355_356",0
"c_1_357",0
"c_2_357",0
"c_3_357",0
"c_4_357",0
"c_5_357",0
"c_6_357",0
"c_7_357",0
"c_8_357",0
"c_9_357",0
"c_10_357",0
"c_11_357",0
"c_12_357",0
"c_13_357",0
"c_14_357",0
"c_15_357",0
"c_16_357",0
"c_17_357",0
"c_18_357",0
"c_19_357",0
"c_20_357",0
"c_21_357",0
"c_22_357",0
"c_23_357",0
"c_24_357",0
"c_25_357",0
"c_26_357",0
"c_27_357",0
"c_28_357",0
"c_29_357",0
"c_30_357",0
"c_31_357",0
"c_32_357",0
"c_33_357",0
"c_34_357",0
"c_35_357",0
"c_36_357",0
"c_37_357",0
"c_38_357",0
"c_39_357",0
"c_40_357",0
"c_41_357",0
"c_42_357",0
"c_43_357",0
"c_44_357",0
"c_45_357",0
"c_46_357",0
"c_47_357",0
"c_48_357",0
"c_49_357",0
"c_50_357",0
"c_51_357",0
"c_52_357",0
"c_53_357",0
"c_54_357",0
"c_55_357",0
"c_56_357",0
"c_57_357",0
"c_58_357",0
"c_59_357",0
"c_60_357",0
"c_61_357",0
"c_62_357",0
"c_63_357",0
"c_64_357",0
"c_65_357",0
"c_66_357",0
"c_67_357",0
"c_68_357",0
"c_69_357",0
"c_70_357",0
"c_71_357",0
"c_72_357",0
"c_73_357",0
"c_74_357",0
"c_75_357",0
"c_76_357",0
"c_77_357",0
"c_78_357",0
"c_79_357",0
"c_80_357",0
"c_81_357",0
"c_82_357",0
"c_83_357",0
"c_84_357",0
"c_85_357",0
"c_86_357",0
"c_87_357",0
"c_88_357",-0.00634717117097362
"c_89_357",0
"c_90_357",0
"c_91_357",0
"c_92_357",0
"c_93_357",0
"c_94_357",0
"c_95_357",0
"c_96_357",0
"c_97_357",0
"c_98_357",0
"c_99_357",0
"c_100_357",0
"c_101_357",0
"c_102_357",0
"c_103_357",0
"c_104_357",0
"c_105_357",0
"c_106_357",0
"c_107_357",0
"c_108_357",0
"c_109_357",0
"c_110_357",0
"c_111_357",0
"c_112_357",0
"c_113_357",0
"c_114_357",0
"c_115_357",0
"c_116_357",0
"c_117_357",0
"c_118_357",0
"c_119_357",0
"c_120_357",0
"c_121_357",0
"c_122_357",0
"c_123_357",0
"c_124_357",0
"c_125_357",0
"c_126_357",0
"c_127_357",0
"c_128_357",0
"c_129_357",0
"c_130_357",0
"c_131_357",0
"c_132_357",0
"c_133_357",0
"c_134_357",0
"c_135_357",0
"c_136_357",0
"c_137_357",0
"c_138_357",0
"c_139_357",0
"c_140_357",0
"c_141_357",0
"c_142_357",0
"c_143_357",0
"c_144_357",0
"c_145_357",0
"c_146_357",0
"c_147_357",0
"c_148_357",0
"c_149_357",0
"c_150_357",0
"c_151_357",0
"c_152_357",0
"c_153_357",0
"c_154_357",0
"c_155_357",0
"c_156_357",0
"c_157_357",0
"c_158_357",0
"c_159_357",0
"c_160_357",0
"c_161_357",0
"c_162_357",0
"c_163_357",0
"c_164_357",0
"c_165_357",0
"c_166_357",0
"c_167_357",0
"c_168_357",0
"c_169_357",0
"c_170_357",0
"c_171_357",0
"c_172_357",0
"c_173_357",0
"c_174_357",0
"c_175_357",0
"c_176_357",0
"c_177_357",0
"c_178_357",0
"c_179_357",0
"c_180_357",0
"c_181_357",-0.00174392880915515
"c_182_357",0
"c_183_357",0
"c_184_357",0
"c_185_357",0
"c_186_357",0
"c_187_357",0
"c_188_357",0
"c_189_357",0
"c_190_357",0
"c_191_357",0
"c_192_357",0
"c_193_357",0
"c_194_357",0
"c_195_357",0
"c_196_357",0
"c_197_357",0
"c_198_357",0
"c_199_357",0
"c_200_357",0
"c_201_357",0
"c_202_357",0
"c_203_357",0
"c_204_357",0
"c_205_357",0
"c_206_357",0
"c_207_357",0
"c_208_357",0
"c_209_357",0
"c_210_357",0
"c_211_357",0
"c_212_357",0
"c_213_357",0
"c_214_357",0
"c_215_357",0
"c_216_357",0
"c_217_357",0
"c_218_357",0
"c_219_357",0
"c_220_357",0
"c_221_357",0
"c_222_357",0
"c_223_357",0
"c_224_357",0
"c_225_357",0
"c_226_357",0
"c_227_357",0
"c_228_357",0
"c_229_357",0
"c_230_357",0
"c_231_357",0
"c_232_357",0
"c_233_357",0
"c_234_357",0
"c_235_357",0
"c_236_357",0
"c_237_357",0
"c_238_357",0
"c_239_357",0
"c_240_357",0
"c_241_357",0
"c_242_357",0
"c_243_357",0
"c_244_357",0
"c_245_357",0
"c_246_357",0
"c_247_357",0
"c_248_357",0
"c_249_357",0
"c_250_357",0
"c_251_357",0
"c_252_357",0
"c_253_357",0
"c_254_357",0
"c_255_357",0
"c_256_357",0
"c_257_357",0
"c_258_357",0
"c_259_357",0
"c_260_357",0
"c_261_357",0
"c_262_357",0
"c_263_357",0
"c_264_357",0
"c_265_357",0
"c_266_357",0
"c_267_357",0
"c_268_357",0
"c_269_357",0
"c_270_357",0
"c_271_357",0
"c_272_357",0
"c_273_357",0
"c_274_357",0
"c_275_357",0
"c_276_357",0
"c_277_357",0
"c_278_357",0
"c_279_357",0
"c_280_357",0
"c_281_357",0
"c_282_357",0
"c_283_357",0
"c_284_357",0
"c_285_357",0
"c_286_357",0
"c_287_357",0
"c_288_357",0
"c_289_357",0
"c_290_357",0
"c_291_357",0
"c_292_357",0
"c_293_357",0
"c_294_357",0
"c_295_357",0
"c_296_357",0
"c_297_357",0
"c_298_357",0
"c_299_357",0
"c_300_357",0
"c_301_357",0
"c_302_357",0
"c_303_357",0
"c_304_357",0
"c_305_357",0
"c_306_357",0
"c_307_357",0
"c_308_357",0
"c_309_357",0
"c_310_357",0
"c_311_357",0
"c_312_357",0
"c_313_357",0
"c_314_357",0
"c_315_357",0
"c_316_357",0
"c_317_357",0
"c_318_357",0
"c_319_357",0
"c_320_357",0
"c_321_357",0
"c_322_357",0
"c_323_357",0
"c_324_357",0
"c_325_357",0
"c_326_357",0
"c_327_357",0
"c_328_357",0
"c_329_357",0
"c_330_357",0
"c_331_357",0
"c_332_357",0
"c_333_357",0
"c_334_357",0
"c_335_357",0
"c_336_357",0
"c_337_357",0
"c_338_357",0
"c_339_357",0
"c_340_357",0
"c_341_357",0
"c_342_357",0
"c_343_357",0
"c_344_357",0
"c_345_357",0
"c_346_357",0
"c_347_357",0
"c_348_357",0
"c_349_357",0
"c_350_357",0
"c_351_357",0
"c_352_357",0
"c_353_357",0
"c_354_357",0
"c_355_357",0
"c_356_357",0
"c_1_358",0
"c_2_358",0
"c_3_358",0
"c_4_358",0
"c_5_358",0
"c_6_358",0
"c_7_358",0
"c_8_358",0
"c_9_358",0
"c_10_358",0
"c_11_358",0
"c_12_358",0
"c_13_358",0
"c_14_358",0
"c_15_358",0
"c_16_358",0
"c_17_358",0
"c_18_358",0
"c_19_358",0
"c_20_358",0
"c_21_358",0
"c_22_358",0
"c_23_358",0
"c_24_358",0
"c_25_358",0
"c_26_358",0
"c_27_358",0
"c_28_358",0
"c_29_358",0
"c_30_358",0
"c_31_358",0
"c_32_358",0
"c_33_358",-0.035806956303405
"c_34_358",0
"c_35_358",0
"c_36_358",0
"c_37_358",0
"c_38_358",0
"c_39_358",0
"c_40_358",0
"c_41_358",0
"c_42_358",0
"c_43_358",0
"c_44_358",0
"c_45_358",0
"c_46_358",0
"c_47_358",0
"c_48_358",0
"c_49_358",0
"c_50_358",0
"c_51_358",0
"c_52_358",0
"c_53_358",0
"c_54_358",0
"c_55_358",0
"c_56_358",0
"c_57_358",-0.0166844358282584
"c_58_358",0
"c_59_358",0
"c_60_358",0
"c_61_358",0
"c_62_358",0
"c_63_358",0
"c_64_358",0
"c_65_358",0
